settlement_original,settlement,settlement_ascii_tensor,county,population,settlement_ascii_hier,population_share_country,county_population_total,population_share_in_county,settlement_ascii
Szabolcsbáka,szabolcsbáka,szabolcsbaka,Szabolcs-Szatmár-Bereg,1103.0,szabolcsbaka,9.78630802346833e-05,524513.0,0.0021029030738990264,
Szabolcsveresmart,szabolcsveresmart,szabolcsveresmart,Szabolcs-Szatmár-Bereg,1432.0,szabolcsveresmart,0.00012705342782961602,524513.0,0.002730151588235182,
Tiszakanyár,tiszakanyár,tiszakanyar,Szabolcs-Szatmár-Bereg,1493.0,tiszakanyar,0.0001324656199368832,524513.0,0.0028464499449965966,
Tornyospálca,tornyospálca,tornyospalca,Szabolcs-Szatmár-Bereg,2228.0,tornyospalca,0.00019767809860641377,524513.0,0.004247749817449711,
Újdombrád,újdombrád,ujdombrad,Szabolcs-Szatmár-Bereg,597.0,ujdombrad,5.2968503082598304e-05,524513.0,0.0011381986719108965,
Újkenéz,újkenéz,ujkenez,Szabolcs-Szatmár-Bereg,932.0,ujkenez,8.269119744218027e-05,524513.0,0.0017768863688793224,
Fábiánháza,fábiánháza,fabianhaza,Szabolcs-Szatmár-Bereg,1663.0,fabianhaza,0.00014754877826861134,524513.0,0.003170560119577589,
Fülpösdaróc,fülpösdaróc,fulposdaroc,Szabolcs-Szatmár-Bereg,388.0,fulposdaroc,3.442509078065015e-05,524513.0,0.0007397338102201471,
Géberjén,géberjén,geberjen,Szabolcs-Szatmár-Bereg,432.0,geberjen,3.83289670547445e-05,524513.0,0.0008236211495234627,
Hodász,hodász,hodasz,Szabolcs-Szatmár-Bereg,3178.0,hodasz,0.00028196633634254174,524513.0,0.006058953734225844,
Jármi,jármi,jarmi,Szabolcs-Szatmár-Bereg,1149.0,jarmi,0.00010194440543032738,524513.0,0.0021906034740797656,
Kántorjánosi,kántorjánosi,kantorjanosi,Szabolcs-Szatmár-Bereg,1883.0,kantorjanosi,0.0001670681596390831,524513.0,0.0035899968160941673,
Kocsord,kocsord,kocsord,Szabolcs-Szatmár-Bereg,2688.0,kocsord,0.00023849135056285467,524513.0,0.0051247538192571015,
Mátészalka,mátészalka,mateszalka,Szabolcs-Szatmár-Bereg,15157.0,mateszalka,0.0013447966519647277,524513.0,0.02889728185955353,
Mérk,mérk,merk,Szabolcs-Szatmár-Bereg,1910.0,merk,0.00016946372008000462,524513.0,0.003641473137939384,
Nagydobos,nagydobos,nagydobos,Szabolcs-Szatmár-Bereg,2053.0,nagydobos,0.00018215131797081125,524513.0,0.00391410699067516,
Nagyecsed,nagyecsed,nagyecsed,Szabolcs-Szatmár-Bereg,5953.0,nagyecsed,0.0005281767149928102,524513.0,0.011349575701650865,
Nyírcsaholy,nyírcsaholy,nyircsaholy,Szabolcs-Szatmár-Bereg,2122.0,nyircsaholy,0.00018827330576427737,524513.0,0.004045657590946268,
Nyírkáta,nyírkáta,nyirkata,Szabolcs-Szatmár-Bereg,1883.0,nyirkata,0.0001670681596390831,524513.0,0.0035899968160941673,
Nyírmeggyes,nyírmeggyes,nyirmeggyes,Szabolcs-Szatmár-Bereg,2463.0,nyirmeggyes,0.00021852834688850856,524513.0,0.004695784470546965,
Nyírparasznya,nyírparasznya,nyirparasznya,Szabolcs-Szatmár-Bereg,829.0,nyirparasznya,7.35525779823685e-05,524513.0,0.0015805137336920153,
Ópályi,ópályi,opalyi,Szabolcs-Szatmár-Bereg,2977.0,opalyi,0.0002641327197267925,524513.0,0.005675741116044788,
Ököritófülpös,ököritófülpös,okoritofulpos,Szabolcs-Szatmár-Bereg,1700.0,okoritofulpos,0.0001508315833172816,524513.0,0.0032411017458099226,
Papos,papos,papos,Szabolcs-Szatmár-Bereg,764.0,papos,6.778548803200184e-05,524513.0,0.0014565892551757535,
Rápolt,rápolt,rapolt,Szabolcs-Szatmár-Bereg,145.0,rapolt,1.2865046812356371e-05,524513.0,0.00027644691361319927,
Szamoskér,szamoskér,szamosker,Szabolcs-Szatmár-Bereg,372.0,szamosker,3.3005499408252206e-05,524513.0,0.0007092293232007596,
Szamosszeg,szamosszeg,szamosszeg,Szabolcs-Szatmár-Bereg,1662.0,szamosszeg,0.00014746005380783647,524513.0,0.0031686535891388774,
Tiborszállás,tiborszállás,tiborszallas,Szabolcs-Szatmár-Bereg,872.0,tiborszallas,7.736772979568797e-05,524513.0,0.0016624945425566192,
Vaja,vaja,vaja,Szabolcs-Szatmár-Bereg,3368.0,vaja,0.00029882398388976733,524513.0,0.006421194517581071,
Vállaj,vállaj,vallaj,Szabolcs-Szatmár-Bereg,899.0,vallaj,7.97632902366095e-05,524513.0,0.0017139708644018357,
Balkány,balkány,balkany,Szabolcs-Szatmár-Bereg,5840.0,balkany,0.0005181508509252497,524513.0,0.01113413776207644,
Biri,biri,biri,Szabolcs-Szatmár-Bereg,1238.0,biri,0.00010984088243929096,524513.0,0.0023602846831251084,
Bököny,bököny,bokony,Szabolcs-Szatmár-Bereg,2837.0,bokony,0.0002517112952183105,524513.0,0.005408826854625148,
Érpatak,érpatak,erpatak,Szabolcs-Szatmár-Bereg,1618.0,erpatak,0.00014355617753374213,524513.0,0.0030847662498355616,
Geszteréd,geszteréd,gesztered,Szabolcs-Szatmár-Bereg,1609.0,gesztered,0.0001427576573867683,524513.0,0.0030676074758871565,
Kállósemjén,kállósemjén,kallosemjen,Szabolcs-Szatmár-Bereg,3424.0,kallosemjen,0.0003037925536931601,524513.0,0.006527960222148927,
Nagykálló,nagykálló,nagykallo,Szabolcs-Szatmár-Bereg,9033.0,nagykallo,0.0008014480541794145,524513.0,0.01722168945288296,
Szakoly,szakoly,szakoly,Szabolcs-Szatmár-Bereg,2539.0,szakoly,0.00022527140590739882,524513.0,0.004840680783889055,
Bátorliget,bátorliget,batorliget,Szabolcs-Szatmár-Bereg,564.0,batorliget,5.0040595877027546e-05,524513.0,0.0010752831674334096,
Encsencs,encsencs,encsencs,Szabolcs-Szatmár-Bereg,1780.0,encsencs,0.00015792954017927133,524513.0,0.0033936241809068603,
Kisléta,kisléta,kisleta,Szabolcs-Szatmár-Bereg,1587.0,kisleta,0.00014080571924972112,524513.0,0.0030256638062354986,
Máriapócs,máriapócs,mariapocs,Szabolcs-Szatmár-Bereg,1822.0,mariapocs,0.00016165596753181592,524513.0,0.0034736984593327523,
Nyírbátor,nyírbátor,nyirbator,Szabolcs-Szatmár-Bereg,11237.0,nyirbator,0.0009969967657272314,524513.0,0.02142368253980359,
Nyírbéltek,nyírbéltek,nyirbeltek,Szabolcs-Szatmár-Bereg,2690.0,nyirbeltek,0.00023866879948440442,524513.0,0.0051285668801345245,
Nyírbogát,nyírbogát,nyirbogat,Szabolcs-Szatmár-Bereg,2931.0,nyirbogat,0.00026005139453114844,524513.0,0.005588040715864049,
Nyírcsászári,nyírcsászári,nyircsaszari,Szabolcs-Szatmár-Bereg,1046.0,nyircsaszari,9.280578597051562e-05,524513.0,0.001994230838892458,
Nyírderzs,nyírderzs,nyirderzs,Szabolcs-Szatmár-Bereg,508.0,nyirderzs,4.507202607363474e-05,524513.0,0.0009685174628655534,
Nyírgelse,nyírgelse,nyirgelse,Szabolcs-Szatmár-Bereg,1012.0,nyirgelse,8.978915430416999e-05,524513.0,0.0019294088039762598,
Nyírgyulaj,nyírgyulaj,nyirgyulaj,Szabolcs-Szatmár-Bereg,1833.0,nyirgyulaj,0.00016263193660033952,524513.0,0.0034946702941585812,
Nyírlugos,nyírlugos,nyirlugos,Szabolcs-Szatmár-Bereg,2418.0,nyirlugos,0.00021453574615363935,524513.0,0.0046099906008049375,
Nyírmihálydi,nyírmihálydi,nyirmihalydi,Szabolcs-Szatmár-Bereg,2210.0,nyirmihalydi,0.00019608105831246607,524513.0,0.0042134322695528996,
Nyírpilis,nyírpilis,nyirpilis,Szabolcs-Szatmár-Bereg,955.0,nyirpilis,8.473186004000231e-05,524513.0,0.001820736568969692,
Nyírvasvári,nyírvasvári,nyirvasvari,Szabolcs-Szatmár-Bereg,1877.0,nyirvasvari,0.00016653581287443385,524513.0,0.003578557633461897,
Ömböly,ömböly,omboly,Szabolcs-Szatmár-Bereg,333.0,omboly,2.954524543803222e-05,524513.0,0.0006348746360910025,
Penészlek,penészlek,peneszlek,Szabolcs-Szatmár-Bereg,912.0,peneszlek,8.091670822668283e-05,524513.0,0.001738755760105088,
Piricse,piricse,piricse,Szabolcs-Szatmár-Bereg,1933.0,piricse,0.00017150438267782666,524513.0,0.0036853233380297534,
Pócspetri,pócspetri,pocspetri,Szabolcs-Szatmár-Bereg,1477.0,pocspetri,0.00013104602856448526,524513.0,0.0028159454579772094,
Terem,terem,terem,Szabolcs-Szatmár-Bereg,582.0,terem,5.163763617097523e-05,524513.0,0.0011096007153302207,
Apagy,apagy,apagy,Szabolcs-Szatmár-Bereg,2192.0,apagy,0.0001944840180185184,524513.0,0.0041791147216560885,
Kálmánháza,kálmánháza,kalmanhaza,Szabolcs-Szatmár-Bereg,1723.0,kalmanhaza,0.00015287224591510365,524513.0,0.0032849519459002925,
Kótaj,kótaj,kotaj,Szabolcs-Szatmár-Bereg,4464.0,kotaj,0.00039606599289902653,524513.0,0.008510751878409115,
Nagycserkesz,nagycserkesz,nagycserkesz,Szabolcs-Szatmár-Bereg,1530.0,nagycserkesz,0.00013574842498555344,524513.0,0.0029169915712289303,
Napkor,napkor,napkor,Szabolcs-Szatmár-Bereg,3554.0,napkor,0.0003153267335938934,524513.0,0.00677580917918145,
Nyíregyháza,nyíregyháza,nyiregyhaza,Szabolcs-Szatmár-Bereg,115359.0,nyiregyhaza,0.010235165070528405,524513.0,0.21993544487934522,
Nyírpazony,nyírpazony,nyirpazony,Szabolcs-Szatmár-Bereg,3719.0,nyirpazony,0.00032996626962174724,524513.0,0.007090386701568884,
Nyírtelek,nyírtelek,nyirtelek,Szabolcs-Szatmár-Bereg,6455.0,nyirtelek,0.0005727163943017958,524513.0,0.012306653981884148,
Nyírtura,nyírtura,nyirtura,Szabolcs-Szatmár-Bereg,1786.0,nyirtura,0.00015846188694392056,524513.0,0.0034050633635391305,
Rakamaz,rakamaz,rakamaz,Szabolcs-Szatmár-Bereg,4186.0,rakamaz,0.0003714005928036122,524513.0,0.007980736416447257,
Szabolcs,szabolcs,szabolcs,Szabolcs-Szatmár-Bereg,343.0,szabolcs,3.0432490045780935e-05,524513.0,0.0006539399404781197,
Timár,timár,timar,Szabolcs-Szatmár-Bereg,1164.0,timar,0.00010327527234195045,524513.0,0.0022192014306604414,
Tiszanagyfalu,tiszanagyfalu,tiszanagyfalu,Szabolcs-Szatmár-Bereg,1728.0,tiszanagyfalu,0.000153315868218978,524513.0,0.003294484598093851,
Újfehértó,újfehértó,ujfeherto,Szabolcs-Szatmár-Bereg,12183.0,ujfeherto,0.0010809301056202598,524513.0,0.023227260334824876,
Szorgalmatos,szorgalmatos,szorgalmatos,Szabolcs-Szatmár-Bereg,758.0,szorgalmatos,6.725314126735262e-05,524513.0,0.0014451500725434832,
Tiszadada,tiszadada,tiszadada,Szabolcs-Szatmár-Bereg,2011.0,tiszadada,0.00017842489061826663,524513.0,0.0038340327122492676,
Tiszadob,tiszadob,tiszadob,Szabolcs-Szatmár-Bereg,2532.0,tiszadob,0.00022465033468197472,524513.0,0.004827335070818073,
Tiszaeszlár,tiszaeszlár,tiszaeszlar,Szabolcs-Szatmár-Bereg,2339.0,tiszaeszlar,0.0002075265137524245,524513.0,0.004459374696146711,
Tiszalök,tiszalök,tiszalok,Szabolcs-Szatmár-Bereg,5347.0,tiszalok,0.00047440969176323807,524513.0,0.010194218255791563,
Tiszavasvári,tiszavasvári,tiszavasvari,Szabolcs-Szatmár-Bereg,12276.0,tiszavasvari,0.001089181480472323,524513.0,0.023404567665625067,
Aranyosapáti,aranyosapáti,aranyosapati,Szabolcs-Szatmár-Bereg,2024.0,aranyosapati,0.00017957830860833998,524513.0,0.0038588176079525196,
Barabás,barabás,barabas,Szabolcs-Szatmár-Bereg,788.0,barabas,6.991487509059876e-05,524513.0,0.0015023459857048348,
Beregdaróc,beregdaróc,beregdaroc,Szabolcs-Szatmár-Bereg,840.0,beregdaroc,7.452854705089208e-05,524513.0,0.0016014855685178443,
Beregsurány,beregsurány,beregsurany,Szabolcs-Szatmár-Bereg,614.0,beregsurany,5.447681891577112e-05,524513.0,0.0011706096893689957,
Csaroda,csaroda,csaroda,Szabolcs-Szatmár-Bereg,543.0,csaroda,4.817738220075524e-05,524513.0,0.0010352460282204636,
Gelénes,gelénes,gelenes,Szabolcs-Szatmár-Bereg,520.0,gelenes,4.61367196029332e-05,524513.0,0.000991395828130094,
Gemzse,gemzse,gemzse,Szabolcs-Szatmár-Bereg,827.0,gemzse,7.337512906081875e-05,524513.0,0.001576700672814592,
Gulács,gulács,gulacs,Szabolcs-Szatmár-Bereg,936.0,gulacs,8.304609528527975e-05,524513.0,0.0017845124906341692,
Gyüre,gyüre,gyure,Szabolcs-Szatmár-Bereg,1182.0,gyure,0.00010487231263589815,524513.0,0.002253518978557252,
Hetefejércse,hetefejércse,hetefejercse,Szabolcs-Szatmár-Bereg,284.0,hetefejercse,2.5197746860063516e-05,524513.0,0.0005414546445941283,
Ilk,ilk,ilk,Szabolcs-Szatmár-Bereg,1124.0,ilk,9.97262939109556e-05,524513.0,0.0021429402131119724,
Jánd,jánd,jand,Szabolcs-Szatmár-Bereg,716.0,jand,6.352671391480801e-05,524513.0,0.001365075794117591,
Kisvarsány,kisvarsány,kisvarsany,Szabolcs-Szatmár-Bereg,968.0,kisvarsany,8.588527803007564e-05,524513.0,0.0018455214646729441,
Lónya,lónya,lonya,Szabolcs-Szatmár-Bereg,674.0,lonya,5.980028656226341e-05,524513.0,0.0012850015156916988,
Márokpapi,márokpapi,marokpapi,Szabolcs-Szatmár-Bereg,523.0,marokpapi,4.640289298525781e-05,524513.0,0.000997115419446229,
Mátyus,mátyus,matyus,Szabolcs-Szatmár-Bereg,245.0,matyus,2.1737492889843525e-05,524513.0,0.0004670999574843712,
Nagyvarsány,nagyvarsány,nagyvarsany,Szabolcs-Szatmár-Bereg,1276.0,nagyvarsany,0.00011321241194873607,524513.0,0.0024327328397961536,
Nyírmada,nyírmada,nyirmada,Szabolcs-Szatmár-Bereg,4630.0,nyirmada,0.0004107942533876552,524513.0,0.00882723593123526,
Olcsva,olcsva,olcsva,Szabolcs-Szatmár-Bereg,674.0,olcsva,5.980028656226341e-05,524513.0,0.0012850015156916988,
Pusztadobos,pusztadobos,pusztadobos,Szabolcs-Szatmár-Bereg,1352.0,pusztadobos,0.00011995547096762631,524513.0,0.0025776291531382444,
Tákos,tákos,takos,Szabolcs-Szatmár-Bereg,346.0,takos,3.0698663428105546e-05,524513.0,0.0006596595317942548,
Tarpa,tarpa,tarpa,Szabolcs-Szatmár-Bereg,2299.0,tarpa,0.00020397753532142964,524513.0,0.004383113478598243,
Tiszaadony,tiszaadony,tiszaadony,Szabolcs-Szatmár-Bereg,584.0,tiszaadony,5.181508509252497e-05,524513.0,0.0011134137762076441,
Tiszakerecseny,tiszakerecseny,tiszakerecseny,Szabolcs-Szatmár-Bereg,851.0,tiszakerecseny,7.550451611941567e-05,524513.0,0.001622457403343673,
Tiszaszalka,tiszaszalka,tiszaszalka,Szabolcs-Szatmár-Bereg,836.0,tiszaszalka,7.41736492077926e-05,524513.0,0.0015938594467629972,
Tiszavid,tiszavid,tiszavid,Szabolcs-Szatmár-Bereg,526.0,tiszavid,4.6669066367582426e-05,524513.0,0.0010028350107623644,
Vámosatya,vámosatya,vamosatya,Szabolcs-Szatmár-Bereg,517.0,vamosatya,4.587054622060858e-05,524513.0,0.0009856762368139589,
Vásárosnamény,vásárosnamény,vasarosnameny,Szabolcs-Szatmár-Bereg,7895.0,vasarosnameny,0.0007004796178176107,524513.0,0.015052057813629024,
Benk,benk,benk,Szabolcs-Szatmár-Bereg,414.0,benk,3.673192676079681e-05,524513.0,0.0007893036016266518,
Eperjeske,eperjeske,eperjeske,Szabolcs-Szatmár-Bereg,1020.0,eperjeske,9.049894999036896e-05,524513.0,0.0019446610474859536,
Komoró,komoró,komoro,Szabolcs-Szatmár-Bereg,1123.0,komoro,9.963756945018073e-05,524513.0,0.002141033682673261,
Mándok,mándok,mandok,Szabolcs-Szatmár-Bereg,3721.0,mandok,0.00033014371854329694,524513.0,0.007094199762446307,
Tiszabezdéd,tiszabezdéd,tiszabezded,Szabolcs-Szatmár-Bereg,1725.0,tiszabezded,0.00015304969483665337,524513.0,0.003288765006777716,
Tiszamogyorós,tiszamogyorós,tiszamogyoros,Szabolcs-Szatmár-Bereg,618.0,tiszamogyoros,5.48317167588706e-05,524513.0,0.0011782358111238425,
Tiszaszentmárton,tiszaszentmárton,tiszaszentmarton,Szabolcs-Szatmár-Bereg,1080.0,tiszaszentmarton,9.582241763686126e-05,524513.0,0.002059052873808657,
Tuzsér,tuzsér,tuzser,Szabolcs-Szatmár-Bereg,3194.0,tuzser,0.0002833859277149397,524513.0,0.006089458221245231,
Záhony,záhony,zahony,Szabolcs-Szatmár-Bereg,3712.0,zahony,0.0003293451983963231,524513.0,0.007077040988497902,
Zsurk,zsurk,zsurk,Szabolcs-Szatmár-Bereg,593.0,zsurk,5.261360523949882e-05,524513.0,0.0011305725501560495,
Bácsalmás,bácsalmás,bacsalmas,Bács-Kiskun,6042.0,bacsalmas,0.0005360731920017738,491632.0,0.012289680085917923,
Bácsbokod,bácsbokod,bacsbokod,Bács-Kiskun,2258.0,bacsbokod,0.0002003398324296599,491632.0,0.004592866208871676,
Bácsborsód,bácsborsód,bacsborsod,Bács-Kiskun,1028.0,bacsborsod,9.120874567656794e-05,491632.0,0.0020909948904871936,
Csikéria,csikéria,csikeria,Bács-Kiskun,629.0,csikeria,5.5807685827394194e-05,491632.0,0.0012794122433039347,
Katymár,katymár,katymar,Bács-Kiskun,1502.0,katymar,0.00013326414008385705,491632.0,0.003055130666840238,
Kunbaja,kunbaja,kunbaja,Bács-Kiskun,1352.0,kunbaja,0.00011995547096762631,491632.0,0.002750024408500667,
Madaras,madaras,madaras,Bács-Kiskun,2468.0,madaras,0.00021897196919238294,491632.0,0.005020014970547076,
Mátételke,mátételke,matetelke,Bács-Kiskun,462.0,matetelke,4.099070087799065e-05,491632.0,0.0009397272756858789,
Tataháza,tataháza,tatahaza,Bács-Kiskun,1050.0,tatahaza,9.31606838136151e-05,491632.0,0.0021357438083769976,
Bácsszentgyörgy,bácsszentgyörgy,bacsszentgyorgy,Bács-Kiskun,125.0,bacsszentgyorgy,1.1090557596858941e-05,491632.0,0.0002542552152829759,
Baja,baja,baja,Bács-Kiskun,32759.0,baja,0.0029065246105240165,491632.0,0.06663317277964005,
Bátmonostor,bátmonostor,batmonostor,Bács-Kiskun,1395.0,batmonostor,0.00012377062278094578,491632.0,0.0028374882025580107,
Csátalja,csátalja,csatalja,Bács-Kiskun,1228.0,csatalja,0.00010895363783154223,491632.0,0.002497803234939955,
Csávoly,csávoly,csavoly,Bács-Kiskun,1567.0,csavoly,0.00013903123003422368,491632.0,0.0031873433787873856,
Dávod,dávod,davod,Bács-Kiskun,1779.0,davod,0.00015784081571849646,491632.0,0.0036185602239073127,
Dunafalva,dunafalva,dunafalva,Bács-Kiskun,812.0,dunafalva,7.204426214919568e-05,491632.0,0.0016516418784782113,
Érsekcsanád,érsekcsanád,ersekcsanad,Bács-Kiskun,2772.0,ersekcsanad,0.00024594420526794387,491632.0,0.005638363654115274,
Érsekhalma,érsekhalma,ersekhalma,Bács-Kiskun,536.0,ersekhalma,4.755631097533114e-05,491632.0,0.0010902463631334005,
Gara,gara,gara,Bács-Kiskun,2065.0,gara,0.00018321601150010972,491632.0,0.004200296156474762,
Hercegszántó,hercegszántó,hercegszanto,Bács-Kiskun,1634.0,hercegszanto,0.00014497576890614008,491632.0,0.0033236241741790608,
Nagybaracska,nagybaracska,nagybaracska,Bács-Kiskun,1981.0,nagybaracska,0.0001757631567950205,491632.0,0.004029436651804602,
Nemesnádudvar,nemesnádudvar,nemesnadudvar,Bács-Kiskun,1621.0,nemesnadudvar,0.00014382235091606676,491632.0,0.003297181631789631,
Sükösd,sükösd,sukosd,Bács-Kiskun,3359.0,sukosd,0.00029802546374279345,491632.0,0.006832346145084128,
Szeremle,szeremle,szeremle,Bács-Kiskun,1261.0,szeremle,0.000111881545037113,491632.0,0.002564926611774661,
Vaskút,vaskút,vaskut,Bács-Kiskun,3102.0,vaskut,0.00027522327732365146,491632.0,0.006309597422462329,
Borota,borota,borota,Bács-Kiskun,1102.0,borota,9.777435577390842e-05,491632.0,0.0022415139779347155,
Jánoshalma,jánoshalma,janoshalma,Bács-Kiskun,7997.0,janoshalma,0.0007095295128166476,491632.0,0.016266231652943663,
Kéleshalom,kéleshalom,keleshalom,Bács-Kiskun,403.0,keleshalom,3.575595769227323e-05,491632.0,0.0008197188140723142,
Mélykút,mélykút,melykut,Bács-Kiskun,4602.0,melykut,0.0004083099684859588,491632.0,0.00936066000585804,
Rém,rém,rem,Bács-Kiskun,1155.0,rem,0.00010247675219497662,491632.0,0.0023493181892146973,
Bátya,bátya,batya,Bács-Kiskun,1799.0,batya,0.00015961530493399388,491632.0,0.003659241058352589,
Drágszél,drágszél,dragszel,Bács-Kiskun,267.0,dragszel,2.36894310268907e-05,491632.0,0.0005430891398444364,
Dunapataj,dunapataj,dunapataj,Bács-Kiskun,3003.0,dunapataj,0.0002664395557069392,491632.0,0.006108227291958213,
Dunaszentbenedek,dunaszentbenedek,dunaszentbenedek,Bács-Kiskun,724.0,dunaszentbenedek,6.423650960100698e-05,491632.0,0.0014726462069189962,
Dunatetétlen,dunatetétlen,dunatetetlen,Bács-Kiskun,512.0,dunatetetlen,4.5426923916734225e-05,491632.0,0.0010414293617990692,
Dusnok,dusnok,dusnok,Bács-Kiskun,2612.0,dusnok,0.00023174829154396444,491632.0,0.005312916978553064,
Fajsz,fajsz,fajsz,Bács-Kiskun,1536.0,fajsz,0.00013628077175020266,491632.0,0.0031242880853972078,
Géderlak,géderlak,gederlak,Bács-Kiskun,859.0,gederlak,7.621431180561464e-05,491632.0,0.0017472418394246102,
Hajós,hajós,hajos,Bács-Kiskun,2700.0,hajos,0.00023955604409215314,491632.0,0.005491912650112279,
Harta,harta,harta,Bács-Kiskun,3332.0,harta,0.00029562990330187194,491632.0,0.006777427018583005,
Homokmégy,homokmégy,homokmegy,Bács-Kiskun,1167.0,homokmegy,0.00010354144572427508,491632.0,0.002373726689881863,
Kalocsa,kalocsa,kalocsa,Bács-Kiskun,14433.0,kalocsa,0.0012805601423637209,491632.0,0.029357324177433527,
Miske,miske,miske,Bács-Kiskun,1548.0,miske,0.00013734546527950113,491632.0,0.0031486965860643736,
Ordas,ordas,ordas,Bács-Kiskun,432.0,ordas,3.83289670547445e-05,491632.0,0.0008787060240179646,
Solt,solt,solt,Bács-Kiskun,5874.0,solt,0.0005211674825915954,491632.0,0.011947961076577602,
Szakmár,szakmár,szakmar,Bács-Kiskun,1062.0,szakmar,9.422537734291356e-05,491632.0,0.002160152309044163,
Újsolt,újsolt,ujsolt,Bács-Kiskun,151.0,ujsolt,1.33973935770056e-05,491632.0,0.0003071403000618349,
Újtelek,újtelek,ujtelek,Bács-Kiskun,351.0,ujtelek,3.114228573197991e-05,491632.0,0.0007139486445145963,
Uszód,uszód,uszod,Bács-Kiskun,846.0,uszod,7.506089381554132e-05,491632.0,0.0017207992970351808,
Ágasegyháza,ágasegyháza,agasegyhaza,Bács-Kiskun,1875.0,agasegyhaza,0.00016635836395288413,491632.0,0.0038138282292446385,
Ballószög,ballószög,balloszog,Bács-Kiskun,4304.0,balloszog,0.0003818700791750471,491632.0,0.008754515572623425,
Fülöpháza,fülöpháza,fulophaza,Bács-Kiskun,854.0,fulophaza,7.577068950174029e-05,491632.0,0.0017370716308132913,
Fülöpjakab,fülöpjakab,fulopjakab,Bács-Kiskun,1162.0,fulopjakab,0.00010309782342040072,491632.0,0.002363556481270544,
Helvécia,helvécia,helvecia,Bács-Kiskun,4971.0,helvecia,0.0004410492945118864,491632.0,0.010111221401373384,
Jakabszállás,jakabszállás,jakabszallas,Bács-Kiskun,2657.0,jakabszallas,0.00023574089227883365,491632.0,0.005404448856054935,
Kecskemét,kecskemét,kecskemet,Bács-Kiskun,109450.0,kecskemet,0.009710892231809688,491632.0,0.22262586650177368,
Kerekegyháza,kerekegyháza,kerekegyhaza,Bács-Kiskun,6451.0,kerekegyhaza,0.0005723614964586963,491632.0,0.01312160315032382,
